Series_reference,Period,Data_value,Series_title_1
CPIM.SE901,2012.12,938.821752,Food
CPIM.SE901,2013.01,956.193353,Food
CPIM.SE901,2013.02,953.172205,Food
CPIM.SE901,2013.03,940.332326,Food
CPIM.SE901,2013.04,942.598187,Food
CPIM.SE901,2013.05,945.619335,Food
CPIM.SE901,2013.06,965.256798,Food
CPIM.SE901,2013.07,970.543807,Food
CPIM.SE901,2013.08,966.012085,Food
CPIM.SE901,2013.09,966.012085,Food
CPIM.SE901,2013.1,956.193353,Food
CPIM.SE901,2013.11,953.927492,Food
CPIM.SE901,2013.12,953.172205,Food
CPIM.SE901,2014.01,964.501511,Food
CPIM.SE901,2014.02,954.68278,Food
CPIM.SE901,2014.03,951.661631,Food
CPIM.SE901,2014.04,956.94864,Food
CPIM.SE901,2014.05,962.990937,Food
CPIM.SE901,2014.06,976.586103,Food
CPIM.SE901,2014.07,969.78852,Food
CPIM.SE901,2014.08,972.809668,Food
CPIM.SE901,2014.09,965.256798,Food
CPIM.SE901,2014.1,965.256798,Food
CPIM.SE901,2014.11,959.969789,Food
CPIM.SE901,2014.12,962.990937,Food
CPIM.SE901,2015.01,975.830816,Food
CPIM.SE901,2015.02,969.033233,Food
CPIM.SE901,2015.03,969.78852,Food
CPIM.SE901,2015.04,966.767372,Food
CPIM.SE901,2015.05,970.543807,Food
CPIM.SE901,2015.06,975.830816,Food
CPIM.SE901,2015.07,981.873112,Food
CPIM.SE901,2015.08,976.586103,Food
CPIM.SE901,2015.09,972.054381,Food
CPIM.SE901,2015.1,959.969789,Food
CPIM.SE901,2015.11,958.459214,Food
CPIM.SE901,2015.12,950.906344,Food
CPIM.SE901,2016.01,969.78852,Food
CPIM.SE901,2016.02,963.746224,Food
CPIM.SE901,2016.03,969.033233,Food
CPIM.SE901,2016.04,972.054381,Food
CPIM.SE901,2016.05,967.522659,Food
CPIM.SE901,2016.06,971.299094,Food
CPIM.SE901,2016.07,969.033233,Food
CPIM.SE901,2016.08,981.873112,Food
CPIM.SE901,2016.09,972.809668,Food
CPIM.SE901,2016.1,965.256798,Food
CPIM.SE901,2016.11,964.501511,Food
CPIM.SE901,2016.12,956.94864,Food
CPIM.SE901,2017.01,983.383686,Food
CPIM.SE901,2017.02,984.89426,Food
CPIM.SE901,2017.03,981.873112,Food
CPIM.SE901,2017.04,974.320242,Food
CPIM.SE901,2017.05,997.734139,Food
CPIM.SE901,2017.06,1000,Food
CPIM.SE901,2017.07,998.489426,Food
CPIM.SE901,2017.08,1004.531722,Food
CPIM.SE901,2017.09,1002.265861,Food
CPIM.SE901,2017.1,990.936556,Food
CPIM.SE901,2017.11,987.160121,Food
CPIM.SE901,2017.12,978.851964,Food
CPIM.SE901,2018.01,991,Food
CPIM.SE901,2018.02,986,Food
CPIM.SE901,2018.03,996,Food
CPIM.SE901,2018.04,997,Food
CPIM.SE901,2018.05,997,Food
CPIM.SE901,2018.06,1002,Food
CPIM.SE901,2018.07,1009,Food
CPIM.SE901,2018.08,1004,Food
CPIM.SE901,2018.09,1003,Food
CPIM.SE901,2018.1,997,Food
CPIM.SE901,2018.11,991,Food
CPIM.SE901,2018.12,989,Food
CPIM.SE901,2019.01,999,Food
CPIM.SE901,2019.02,1003,Food
CPIM.SE901,2019.03,1008,Food
CPIM.SE901,2019.04,1007,Food
CPIM.SE901,2019.05,1014,Food
CPIM.SE901,2019.06,1007,Food
CPIM.SE901,2019.07,1018,Food
CPIM.SE901,2019.08,1025,Food
CPIM.SE901,2019.09,1025,Food
CPIM.SE901,2019.1,1022,Food
CPIM.SE901,2019.11,1015,Food
CPIM.SE901,2019.12,1013,Food
CPIM.SE901,2020.01,1034,Food
CPIM.SE901,2020.02,1034,Food
CPIM.SE901,2020.03,1041,Food
CPIM.SE9011,1999.06,566.826594,Fruit and vegetables
CPIM.SE9011,1999.07,558.601782,Fruit and vegetables
CPIM.SE9011,1999.08,544.208362,Fruit and vegetables
CPIM.SE9011,1999.09,537.354352,Fruit and vegetables
CPIM.SE9011,1999.1,511.994517,Fruit and vegetables
CPIM.SE9011,1999.11,511.309116,Fruit and vegetables
CPIM.SE9011,1999.12,519.533927,Fruit and vegetables
CPIM.SE9011,2000.01,585.33242,Fruit and vegetables
CPIM.SE9011,2000.02,538.725154,Fruit and vegetables
CPIM.SE9011,2000.03,546.264565,Fruit and vegetables
CPIM.SE9011,2000.04,542.152159,Fruit and vegetables
CPIM.SE9011,2000.05,529.129541,Fruit and vegetables
CPIM.SE9011,2000.06,572.309801,Fruit and vegetables
CPIM.SE9011,2000.07,562.028787,Fruit and vegetables
CPIM.SE9011,2000.08,562.028787,Fruit and vegetables
CPIM.SE9011,2000.09,551.747772,Fruit and vegetables
CPIM.SE9011,2000.1,568.197396,Fruit and vegetables
CPIM.SE9011,2000.11,592.186429,Fruit and vegetables
CPIM.SE9011,2000.12,605.209047,Fruit and vegetables
CPIM.SE9011,2001.01,638.793694,Fruit and vegetables
CPIM.SE9011,2001.02,665.524332,Fruit and vegetables
CPIM.SE9011,2001.03,638.793694,Fruit and vegetables
CPIM.SE9011,2001.04,642.9061,Fruit and vegetables
CPIM.SE9011,2001.05,597.669637,Fruit and vegetables
CPIM.SE9011,2001.06,640.164496,Fruit and vegetables
CPIM.SE9011,2001.07,625.771076,Fruit and vegetables
CPIM.SE9011,2001.08,631.939685,Fruit and vegetables
CPIM.SE9011,2001.09,644.276902,Fruit and vegetables
CPIM.SE9011,2001.1,631.254284,Fruit and vegetables
CPIM.SE9011,2001.11,607.950651,Fruit and vegetables
CPIM.SE9011,2001.12,596.984236,Fruit and vegetables
CPIM.SE9011,2002.01,645.647704,Fruit and vegetables
CPIM.SE9011,2002.02,635.36669,Fruit and vegetables
CPIM.SE9011,2002.03,619.602467,Fruit and vegetables
CPIM.SE9011,2002.04,626.456477,Fruit and vegetables
CPIM.SE9011,2002.05,610.692255,Fruit and vegetables
CPIM.SE9011,2002.06,602.467444,Fruit and vegetables
CPIM.SE9011,2002.07,631.254284,Fruit and vegetables
CPIM.SE9011,2002.08,636.737491,Fruit and vegetables
CPIM.SE9011,2002.09,649.074709,Fruit and vegetables
CPIM.SE9011,2002.1,647.703907,Fruit and vegetables
CPIM.SE9011,2002.11,625.771076,Fruit and vegetables
CPIM.SE9011,2002.12,625.771076,Fruit and vegetables
CPIM.SE9011,2003.01,646.333105,Fruit and vegetables
CPIM.SE9011,2003.02,644.962303,Fruit and vegetables
CPIM.SE9011,2003.03,627.827279,Fruit and vegetables
CPIM.SE9011,2003.04,636.05209,Fruit and vegetables
CPIM.SE9011,2003.05,651.130912,Fruit and vegetables
CPIM.SE9011,2003.06,608.636052,Fruit and vegetables
CPIM.SE9011,2003.07,624.400274,Fruit and vegetables
CPIM.SE9011,2003.08,635.36669,Fruit and vegetables
CPIM.SE9011,2003.09,610.692255,Fruit and vegetables
CPIM.SE9011,2003.1,633.310487,Fruit and vegetables
CPIM.SE9011,2003.11,637.422892,Fruit and vegetables
CPIM.SE9011,2003.12,638.793694,Fruit and vegetables
CPIM.SE9011,2004.01,618.231666,Fruit and vegetables
CPIM.SE9011,2004.02,644.962303,Fruit and vegetables
CPIM.SE9011,2004.03,670.322139,Fruit and vegetables
CPIM.SE9011,2004.04,649.76011,Fruit and vegetables
CPIM.SE9011,2004.05,629.883482,Fruit and vegetables
CPIM.SE9011,2004.06,623.714873,Fruit and vegetables
CPIM.SE9011,2004.07,623.029472,Fruit and vegetables
CPIM.SE9011,2004.08,618.917066,Fruit and vegetables
CPIM.SE9011,2004.09,648.389308,Fruit and vegetables
CPIM.SE9011,2004.1,620.287868,Fruit and vegetables
CPIM.SE9011,2004.11,601.096642,Fruit and vegetables
CPIM.SE9011,2004.12,619.602467,Fruit and vegetables
CPIM.SE9011,2005.01,612.748458,Fruit and vegetables
CPIM.SE9011,2005.02,616.860864,Fruit and vegetables
CPIM.SE9011,2005.03,637.422892,Fruit and vegetables
CPIM.SE9011,2005.04,602.467444,Fruit and vegetables
CPIM.SE9011,2005.05,631.254284,Fruit and vegetables
CPIM.SE9011,2005.06,626.456477,Fruit and vegetables
CPIM.SE9011,2005.07,612.748458,Fruit and vegetables
CPIM.SE9011,2005.08,595.613434,Fruit and vegetables
CPIM.SE9011,2005.09,596.298835,Fruit and vegetables
CPIM.SE9011,2005.1,597.669637,Fruit and vegetables
CPIM.SE9011,2005.11,588.074023,Fruit and vegetables
CPIM.SE9011,2005.12,604.523646,Fruit and vegetables
CPIM.SE9011,2006.01,622.344071,Fruit and vegetables
CPIM.SE9011,2006.02,581.220014,Fruit and vegetables
CPIM.SE9011,2006.03,624.400274,Fruit and vegetables
CPIM.SE9011,2006.04,616.860864,Fruit and vegetables
CPIM.SE9011,2006.05,643.591501,Fruit and vegetables
CPIM.SE9011,2006.06,685.40096,Fruit and vegetables
CPIM.SE9011,2006.07,713.502399,Fruit and vegetables
CPIM.SE9011,2006.08,703.221384,Fruit and vegetables
CPIM.SE9011,2006.09,712.816998,Fruit and vegetables
CPIM.SE9011,2006.1,703.221384,Fruit and vegetables
CPIM.SE9011,2006.11,695.681974,Fruit and vegetables
CPIM.SE9011,2006.12,682.659356,Fruit and vegetables
CPIM.SE9011,2007.01,707.33379,Fruit and vegetables
CPIM.SE9011,2007.02,688.827964,Fruit and vegetables
CPIM.SE9011,2007.03,673.063742,Fruit and vegetables
CPIM.SE9011,2007.04,675.805346,Fruit and vegetables
CPIM.SE9011,2007.05,691.569568,Fruit and vegetables
CPIM.SE9011,2007.06,686.08636,Fruit and vegetables
CPIM.SE9011,2007.07,732.693626,Fruit and vegetables
CPIM.SE9011,2007.08,710.760795,Fruit and vegetables
CPIM.SE9011,2007.09,702.535984,Fruit and vegetables
CPIM.SE9011,2007.1,692.254969,Fruit and vegetables
CPIM.SE9011,2007.11,669.636738,Fruit and vegetables
CPIM.SE9011,2007.12,686.771762,Fruit and vegetables
CPIM.SE9011,2008.01,681.973955,Fruit and vegetables
CPIM.SE9011,2008.02,671.69294,Fruit and vegetables
CPIM.SE9011,2008.03,692.254969,Fruit and vegetables
CPIM.SE9011,2008.04,682.659356,Fruit and vegetables
CPIM.SE9011,2008.05,708.704592,Fruit and vegetables
CPIM.SE9011,2008.06,745.716244,Fruit and vegetables
CPIM.SE9011,2008.07,772.446881,Fruit and vegetables
CPIM.SE9011,2008.08,846.470185,Fruit and vegetables
CPIM.SE9011,2008.09,827.964359,Fruit and vegetables
CPIM.SE9011,2008.1,778.61549,Fruit and vegetables
CPIM.SE9011,2008.11,776.559287,Fruit and vegetables
CPIM.SE9011,2008.12,746.401645,Fruit and vegetables
CPIM.SE9011,2009.01,773.132282,Fruit and vegetables
CPIM.SE9011,2009.02,753.255655,Fruit and vegetables
CPIM.SE9011,2009.03,765.592872,Fruit and vegetables
CPIM.SE9011,2009.04,750.514051,Fruit and vegetables
CPIM.SE9011,2009.05,730.637423,Fruit and vegetables
CPIM.SE9011,2009.06,840.301576,Fruit and vegetables
CPIM.SE9011,2009.07,866.346813,Fruit and vegetables
CPIM.SE9011,2009.08,837.559973,Fruit and vegetables
CPIM.SE9011,2009.09,766.963674,Fruit and vegetables
CPIM.SE9011,2009.1,732.008225,Fruit and vegetables
CPIM.SE9011,2009.11,717.614805,Fruit and vegetables
CPIM.SE9011,2009.12,730.637423,Fruit and vegetables
CPIM.SE9011,2010.01,765.592872,Fruit and vegetables
CPIM.SE9011,2010.02,738.862234,Fruit and vegetables
CPIM.SE9011,2010.03,725.154215,Fruit and vegetables
CPIM.SE9011,2010.04,712.816998,Fruit and vegetables
CPIM.SE9011,2010.05,697.738177,Fruit and vegetables
CPIM.SE9011,2010.06,762.851268,Fruit and vegetables
CPIM.SE9011,2010.07,829.335161,Fruit and vegetables
CPIM.SE9011,2010.08,798.492118,Fruit and vegetables
CPIM.SE9011,2010.09,819.054147,Fruit and vegetables
CPIM.SE9011,2010.1,851.953393,Fruit and vegetables
CPIM.SE9011,2010.11,803.289925,Fruit and vegetables
CPIM.SE9011,2010.12,771.07608,Fruit and vegetables
CPIM.SE9011,2011.01,827.964359,Fruit and vegetables
CPIM.SE9011,2011.02,813.570939,Fruit and vegetables
CPIM.SE9011,2011.03,800.548321,Fruit and vegetables
CPIM.SE9011,2011.04,774.503084,Fruit and vegetables
CPIM.SE9011,2011.05,786.840302,Fruit and vegetables
CPIM.SE9011,2011.06,882.796436,Fruit and vegetables
CPIM.SE9011,2011.07,960.932145,Fruit and vegetables
CPIM.SE9011,2011.08,904.043866,Fruit and vegetables
CPIM.SE9011,2011.09,826.593557,Fruit and vegetables
CPIM.SE9011,2011.1,776.559287,Fruit and vegetables
CPIM.SE9011,2011.11,745.716244,Fruit and vegetables
CPIM.SE9011,2011.12,764.22207,Fruit and vegetables
CPIM.SE9011,2012.01,791.638108,Fruit and vegetables
CPIM.SE9011,2012.02,775.873886,Fruit and vegetables
CPIM.SE9011,2012.03,742.97464,Fruit and vegetables
CPIM.SE9011,2012.04,763.536669,Fruit and vegetables
CPIM.SE9011,2012.05,788.211104,Fruit and vegetables
CPIM.SE9011,2012.06,859.492803,Fruit and vegetables
CPIM.SE9011,2012.07,897.189856,Fruit and vegetables
CPIM.SE9011,2012.08,910.897875,Fruit and vegetables
CPIM.SE9011,2012.09,891.021247,Fruit and vegetables
CPIM.SE9011,2012.1,841.672378,Fruit and vegetables
CPIM.SE9011,2012.11,804.660726,Fruit and vegetables
CPIM.SE9011,2012.12,810.143934,Fruit and vegetables
CPIM.SE9011,2013.01,838.245374,Fruit and vegetables
CPIM.SE9011,2013.02,824.537354,Fruit and vegetables
CPIM.SE9011,2013.03,771.07608,Fruit and vegetables
CPIM.SE9011,2013.04,778.61549,Fruit and vegetables
CPIM.SE9011,2013.05,795.065113,Fruit and vegetables
CPIM.SE9011,2013.06,901.987663,Fruit and vegetables
CPIM.SE9011,2013.07,928.7183,Fruit and vegetables
CPIM.SE9011,2013.08,928.032899,Fruit and vegetables
CPIM.SE9011,2013.09,888.279644,Fruit and vegetables
CPIM.SE9011,2013.1,810.143934,Fruit and vegetables
CPIM.SE9011,2013.11,801.233722,Fruit and vegetables
CPIM.SE9011,2013.12,792.323509,Fruit and vegetables
CPIM.SE9011,2014.01,827.278958,Fruit and vegetables
CPIM.SE9011,2014.02,778.61549,Fruit and vegetables
CPIM.SE9011,2014.03,782.727896,Fruit and vegetables
CPIM.SE9011,2014.04,785.4695,Fruit and vegetables
CPIM.SE9011,2014.05,839.616176,Fruit and vegetables
CPIM.SE9011,2014.06,881.425634,Fruit and vegetables
CPIM.SE9011,2014.07,873.886223,Fruit and vegetables
CPIM.SE9011,2014.08,918.437286,Fruit and vegetables
CPIM.SE9011,2014.09,858.807402,Fruit and vegetables
CPIM.SE9011,2014.1,831.391364,Fruit and vegetables
CPIM.SE9011,2014.11,806.716929,Fruit and vegetables
CPIM.SE9011,2014.12,817.683345,Fruit and vegetables
CPIM.SE9011,2015.01,885.53804,Fruit and vegetables
CPIM.SE9011,2015.02,864.29061,Fruit and vegetables
CPIM.SE9011,2015.03,837.559973,Fruit and vegetables
CPIM.SE9011,2015.04,827.278958,Fruit and vegetables
CPIM.SE9011,2015.05,830.020562,Fruit and vegetables
CPIM.SE9011,2015.06,897.189856,Fruit and vegetables
CPIM.SE9011,2015.07,923.920494,Fruit and vegetables
CPIM.SE9011,2015.08,952.707334,Fruit and vegetables
CPIM.SE9011,2015.09,904.729267,Fruit and vegetables
CPIM.SE9011,2015.1,857.4366,Fruit and vegetables
CPIM.SE9011,2015.11,825.222755,Fruit and vegetables
CPIM.SE9011,2015.12,837.559973,Fruit and vegetables
CPIM.SE9011,2016.01,874.571624,Fruit and vegetables
CPIM.SE9011,2016.02,851.953393,Fruit and vegetables
CPIM.SE9011,2016.03,867.717615,Fruit and vegetables
CPIM.SE9011,2016.04,901.302262,Fruit and vegetables
CPIM.SE9011,2016.05,877.998629,Fruit and vegetables
CPIM.SE9011,2016.06,915.010281,Fruit and vegetables
CPIM.SE9011,2016.07,915.695682,Fruit and vegetables
CPIM.SE9011,2016.08,969.156957,Fruit and vegetables
CPIM.SE9011,2016.09,919.808088,Fruit and vegetables
CPIM.SE9011,2016.1,867.717615,Fruit and vegetables
CPIM.SE9011,2016.11,830.020562,Fruit and vegetables
CPIM.SE9011,2016.12,830.705963,Fruit and vegetables
CPIM.SE9011,2017.01,901.302262,Fruit and vegetables
CPIM.SE9011,2017.02,917.751885,Fruit and vegetables
CPIM.SE9011,2017.03,890.335846,Fruit and vegetables
CPIM.SE9011,2017.04,928.032899,Fruit and vegetables
CPIM.SE9011,2017.05,1004.112406,Fruit and vegetables
CPIM.SE9011,2017.06,1000,Fruit and vegetables
CPIM.SE9011,2017.07,990.404387,Fruit and vegetables
CPIM.SE9011,2017.08,1022.618232,Fruit and vegetables
CPIM.SE9011,2017.09,972.583962,Fruit and vegetables
CPIM.SE9011,2017.1,906.100068,Fruit and vegetables
CPIM.SE9011,2017.11,882.796436,Fruit and vegetables
CPIM.SE9011,2017.12,867.717615,Fruit and vegetables
CPIM.SE9011,2018.01,885,Fruit and vegetables
CPIM.SE9011,2018.02,877,Fruit and vegetables
CPIM.SE9011,2018.03,928,Fruit and vegetables
CPIM.SE9011,2018.04,920,Fruit and vegetables
CPIM.SE9011,2018.05,902,Fruit and vegetables
CPIM.SE9011,2018.06,954,Fruit and vegetables
CPIM.SE9011,2018.07,977,Fruit and vegetables
CPIM.SE9011,2018.08,956,Fruit and vegetables
CPIM.SE9011,2018.09,904,Fruit and vegetables
CPIM.SE9011,2018.1,855,Fruit and vegetables
CPIM.SE9011,2018.11,824,Fruit and vegetables
CPIM.SE9011,2018.12,815,Fruit and vegetables
CPIM.SE9011,2019.01,852,Fruit and vegetables
CPIM.SE9011,2019.02,872,Fruit and vegetables
CPIM.SE9011,2019.03,904,Fruit and vegetables
CPIM.SE9011,2019.04,882,Fruit and vegetables
CPIM.SE9011,2019.05,889,Fruit and vegetables
CPIM.SE9011,2019.06,870,Fruit and vegetables
CPIM.SE9011,2019.07,886,Fruit and vegetables
CPIM.SE9011,2019.08,912,Fruit and vegetables
CPIM.SE9011,2019.09,895,Fruit and vegetables
CPIM.SE9011,2019.1,853,Fruit and vegetables
CPIM.SE9011,2019.11,827,Fruit and vegetables
CPIM.SE9011,2019.12,844,Fruit and vegetables
CPIM.SE9011,2020.01,875,Fruit and vegetables
CPIM.SE9011,2020.02,869,Fruit and vegetables
CPIM.SE9011,2020.03,895,Fruit and vegetables
CPIM.SE901101,1999.06,585.677749,Fruit
CPIM.SE901101,1999.07,569.693095,Fruit
CPIM.SE901101,1999.08,565.856778,Fruit
CPIM.SE901101,1999.09,558.184143,Fruit
CPIM.SE901101,1999.1,531.96931,Fruit
CPIM.SE901101,1999.11,533.887468,Fruit
CPIM.SE901101,1999.12,554.987212,Fruit
CPIM.SE901101,2000.01,555.626598,Fruit
CPIM.SE901101,2000.02,558.184143,Fruit
CPIM.SE901101,2000.03,563.938619,Fruit
CPIM.SE901101,2000.04,545.396419,Fruit
CPIM.SE901101,2000.05,546.675192,Fruit
CPIM.SE901101,2000.06,562.02046,Fruit
CPIM.SE901101,2000.07,570.332481,Fruit
CPIM.SE901101,2000.08,573.529412,Fruit
CPIM.SE901101,2000.09,581.202046,Fruit
CPIM.SE901101,2000.1,604.219949,Fruit
CPIM.SE901101,2000.11,617.007673,Fruit
CPIM.SE901101,2000.12,623.401534,Fruit
CPIM.SE901101,2001.01,646.419437,Fruit
CPIM.SE901101,2001.02,694.373402,Fruit
CPIM.SE901101,2001.03,645.140665,Fruit
CPIM.SE901101,2001.04,640.664962,Fruit
CPIM.SE901101,2001.05,640.025575,Fruit
CPIM.SE901101,2001.06,623.401534,Fruit
CPIM.SE901101,2001.07,620.204604,Fruit
CPIM.SE901101,2001.08,641.304348,Fruit
CPIM.SE901101,2001.09,657.289003,Fruit
CPIM.SE901101,2001.1,637.468031,Fruit
CPIM.SE901101,2001.11,619.565217,Fruit
CPIM.SE901101,2001.12,617.647059,Fruit
CPIM.SE901101,2002.01,631.713555,Fruit
CPIM.SE901101,2002.02,648.976982,Fruit
CPIM.SE901101,2002.03,648.337596,Fruit
CPIM.SE901101,2002.04,649.616368,Fruit
CPIM.SE901101,2002.05,634.910486,Fruit
CPIM.SE901101,2002.06,643.222506,Fruit
CPIM.SE901101,2002.07,636.828644,Fruit
CPIM.SE901101,2002.08,643.222506,Fruit
CPIM.SE901101,2002.09,646.419437,Fruit
CPIM.SE901101,2002.1,646.419437,Fruit
CPIM.SE901101,2002.11,663.043478,Fruit
CPIM.SE901101,2002.12,685.421995,Fruit
CPIM.SE901101,2003.01,723.785166,Fruit
CPIM.SE901101,2003.02,719.309463,Fruit
CPIM.SE901101,2003.03,657.928389,Fruit
CPIM.SE901101,2003.04,664.322251,Fruit
CPIM.SE901101,2003.05,653.452685,Fruit
CPIM.SE901101,2003.06,646.419437,Fruit
CPIM.SE901101,2003.07,648.976982,Fruit
CPIM.SE901101,2003.08,648.337596,Fruit
CPIM.SE901101,2003.09,648.337596,Fruit
CPIM.SE901101,2003.1,657.928389,Fruit
CPIM.SE901101,2003.11,661.764706,Fruit
CPIM.SE901101,2003.12,659.846547,Fruit
CPIM.SE901101,2004.01,636.828644,Fruit
CPIM.SE901101,2004.02,649.616368,Fruit
CPIM.SE901101,2004.03,650.255754,Fruit
CPIM.SE901101,2004.04,622.762148,Fruit
CPIM.SE901101,2004.05,596.547315,Fruit
CPIM.SE901101,2004.06,588.235294,Fruit
CPIM.SE901101,2004.07,585.038363,Fruit
CPIM.SE901101,2004.08,606.777494,Fruit
CPIM.SE901101,2004.09,615.089514,Fruit
CPIM.SE901101,2004.1,601.023018,Fruit
CPIM.SE901101,2004.11,593.350384,Fruit
CPIM.SE901101,2004.12,609.335038,Fruit
CPIM.SE901101,2005.01,627.877238,Fruit
CPIM.SE901101,2005.02,644.501279,Fruit
CPIM.SE901101,2005.03,652.813299,Fruit
CPIM.SE901101,2005.04,638.746803,Fruit
CPIM.SE901101,2005.05,657.928389,Fruit
CPIM.SE901101,2005.06,643.222506,Fruit
CPIM.SE901101,2005.07,623.401534,Fruit
CPIM.SE901101,2005.08,627.877238,Fruit
CPIM.SE901101,2005.09,612.531969,Fruit
CPIM.SE901101,2005.1,615.089514,Fruit
CPIM.SE901101,2005.11,612.531969,Fruit
CPIM.SE901101,2005.12,608.056266,Fruit
CPIM.SE901101,2006.01,625.319693,Fruit
CPIM.SE901101,2006.02,584.398977,Fruit
CPIM.SE901101,2006.03,631.713555,Fruit
CPIM.SE901101,2006.04,634.2711,Fruit
CPIM.SE901101,2006.05,626.598466,Fruit
CPIM.SE901101,2006.06,639.386189,Fruit
CPIM.SE901101,2006.07,634.2711,Fruit
CPIM.SE901101,2006.08,695.012788,Fruit
CPIM.SE901101,2006.09,715.473146,Fruit
CPIM.SE901101,2006.1,756.393862,Fruit
CPIM.SE901101,2006.11,794.117647,Fruit
CPIM.SE901101,2006.12,811.381074,Fruit
CPIM.SE901101,2007.01,859.335038,Fruit
CPIM.SE901101,2007.02,811.381074,Fruit
CPIM.SE901101,2007.03,773.017903,Fruit
CPIM.SE901101,2007.04,762.148338,Fruit
CPIM.SE901101,2007.05,725.063939,Fruit
CPIM.SE901101,2007.06,734.015345,Fruit
CPIM.SE901101,2007.07,710.997442,Fruit
CPIM.SE901101,2007.08,683.503836,Fruit
CPIM.SE901101,2007.09,701.40665,Fruit
CPIM.SE901101,2007.1,696.930946,Fruit
CPIM.SE901101,2007.11,743.606138,Fruit
CPIM.SE901101,2007.12,783.887468,Fruit
CPIM.SE901101,2008.01,796.035806,Fruit
CPIM.SE901101,2008.02,749.360614,Fruit
CPIM.SE901101,2008.03,734.015345,Fruit
CPIM.SE901101,2008.04,730.818414,Fruit
CPIM.SE901101,2008.05,686.061381,Fruit
CPIM.SE901101,2008.06,752.557545,Fruit
CPIM.SE901101,2008.07,766.624041,Fruit
CPIM.SE901101,2008.08,772.378517,Fruit
CPIM.SE901101,2008.09,774.296675,Fruit
CPIM.SE901101,2008.1,808.184143,Fruit
CPIM.SE901101,2008.11,872.122762,Fruit
CPIM.SE901101,2008.12,911.764706,Fruit
CPIM.SE901101,2009.01,943.094629,Fruit
CPIM.SE901101,2009.02,907.289003,Fruit
CPIM.SE901101,2009.03,918.797954,Fruit
CPIM.SE901101,2009.04,886.189258,Fruit
CPIM.SE901101,2009.05,842.710997,Fruit
CPIM.SE901101,2009.06,875.959079,Fruit
CPIM.SE901101,2009.07,856.138107,Fruit
CPIM.SE901101,2009.08,826.726343,Fruit
CPIM.SE901101,2009.09,820.971867,Fruit
CPIM.SE901101,2009.1,789.002558,Fruit
CPIM.SE901101,2009.11,824.808184,Fruit
CPIM.SE901101,2009.12,839.514066,Fruit
CPIM.SE901101,2010.01,895.140665,Fruit
CPIM.SE901101,2010.02,856.138107,Fruit
CPIM.SE901101,2010.03,842.710997,Fruit
CPIM.SE901101,2010.04,838.235294,Fruit
CPIM.SE901101,2010.05,800.511509,Fruit
CPIM.SE901101,2010.06,803.069054,Fruit
CPIM.SE901101,2010.07,838.235294,Fruit
CPIM.SE901101,2010.08,836.317136,Fruit
CPIM.SE901101,2010.09,831.202046,Fruit
CPIM.SE901101,2010.1,846.547315,Fruit
CPIM.SE901101,2010.11,859.335038,Fruit
CPIM.SE901101,2010.12,877.877238,Fruit
CPIM.SE901101,2011.01,945.652174,Fruit
CPIM.SE901101,2011.02,926.470588,Fruit
CPIM.SE901101,2011.03,878.516624,Fruit
CPIM.SE901101,2011.04,856.777494,Fruit
CPIM.SE901101,2011.05,808.184143,Fruit
CPIM.SE901101,2011.06,831.202046,Fruit
CPIM.SE901101,2011.07,832.480818,Fruit
CPIM.SE901101,2011.08,783.887468,Fruit
CPIM.SE901101,2011.09,803.069054,Fruit
CPIM.SE901101,2011.1,808.184143,Fruit
CPIM.SE901101,2011.11,806.905371,Fruit
CPIM.SE901101,2011.12,847.186701,Fruit
CPIM.SE901101,2012.01,893.222506,Fruit
CPIM.SE901101,2012.02,875.959079,Fruit
CPIM.SE901101,2012.03,858.695652,Fruit
CPIM.SE901101,2012.04,859.335038,Fruit
CPIM.SE901101,2012.05,831.841432,Fruit
CPIM.SE901101,2012.06,852.941176,Fruit
CPIM.SE901101,2012.07,863.810742,Fruit
CPIM.SE901101,2012.08,870.204604,Fruit
CPIM.SE901101,2012.09,837.595908,Fruit
CPIM.SE901101,2012.1,838.87468,Fruit
CPIM.SE901101,2012.11,884.2711,Fruit
CPIM.SE901101,2012.12,921.994885,Fruit
CPIM.SE901101,2013.01,974.424552,Fruit
CPIM.SE901101,2013.02,930.306905,Fruit
CPIM.SE901101,2013.03,868.286445,Fruit
CPIM.SE901101,2013.04,879.795396,Fruit
CPIM.SE901101,2013.05,856.777494,Fruit
CPIM.SE901101,2013.06,913.043478,Fruit
CPIM.SE901101,2013.07,892.58312,Fruit
CPIM.SE901101,2013.08,853.580563,Fruit
CPIM.SE901101,2013.09,861.892583,Fruit
CPIM.SE901101,2013.1,843.350384,Fruit
CPIM.SE901101,2013.11,872.122762,Fruit
CPIM.SE901101,2013.12,893.222506,Fruit
CPIM.SE901101,2014.01,959.71867,Fruit
CPIM.SE901101,2014.02,911.12532,Fruit
CPIM.SE901101,2014.03,904.731458,Fruit
CPIM.SE901101,2014.04,906.01023,Fruit
CPIM.SE901101,2014.05,870.84399,Fruit
CPIM.SE901101,2014.06,866.368286,Fruit
CPIM.SE901101,2014.07,862.531969,Fruit
CPIM.SE901101,2014.08,856.138107,Fruit
CPIM.SE901101,2014.09,868.286445,Fruit
CPIM.SE901101,2014.1,872.122762,Fruit
CPIM.SE901101,2014.11,891.304348,Fruit
CPIM.SE901101,2014.12,928.388747,Fruit
